"","author_id","id_str","text","geo","description"
"18","860979672821227520","1466080142472753153","@RepSwalwell Why don’t you put in legislation authorizing testing for antibodies in “unvaxed“ people who have already had COVID-19? Actual science proves that once you have had the virus, your natural immunity is far superior to immunity obtained from vaccination","dea1eac2d7ef8878",""
"19","817386289632870400","1466076543722180608","@blackhillslvr @GOPLeader What? Science also gave us COVID","59aed8f04596e178",""
"20","21699095","1466075180430761997","#ReprogramingAmerica! Even with federal judge declaring Pres. Biden’s vaccine mandate unconstitutional, Penn State University will keep its Jan4 deadline requiring employees to get vaccinated, employees who choose not to get vaccinated will be given education and counseling.","c4dab45ef7581417","#TrumpWasRight #RealDonaldTrump #DemocRat #RepublicanRhinos #45Next47 I will follow back Remove power from DC; #NeverForgetWhatCovidDid"
"21","16885302","1466096591752867840","@POTUS FYI: Marcus Lamb, founder of the large Christian network Daystar, died Tuesday after contracting the coronavirus. Lamb’s network during the pandemic has made the virus a huge focus, calling it a satanic attack that should not be treated with vaccines. Source: The Washington Post","016ee40b5590c45a","CTO"
"22","251921869","1466120364920958977","(AP) — A person in California became the first in the U.S. to have an identified case of the COVID-19 omicron variant, the White House announced.","a592bd6ceb1319f7","• Anchor/reporter in San Diego • Story idea? hsowards@KUSI.com • Just a small town Texas girl chasing the best California sunsets •"
"23","45511031","1466117482670919686","CNN: The United States' first confirmed case of the Omicron coronavirus variant has been identified in California.

On Monday, President Joe Biden called the variant ""a cause for concern, not a cause for panic.”","01fbe706f872cb32","host @theStreet at the @NYSE | former wh/hill reporter | @giants @yankees @villanovaU | jersey kid in queens | 7 train churro pro | jd.durkin@thestreet.com"
"24","14425872","1466112267293011978","If, for some unfathomable reason, you did not previously think TFG was a sociopath, how can you deny it now, knowing he infected others with Covid, despite having daily tests?","012a07a105d10298",""
"25","715105826","1466111799003168772",".@POTUS For the first time since the Global Fund was founded, key prevention and testing services declined due to COVID-19. Please ensure that the FY23 budget contains strong investment in the Global Fund to combat both COVID-19 and AIDS, TB, and malaria. #WorldAIDSDay","f54a2170ff4b15f7",""
"26","731301629316743168","1466110475821854722","@jrpsaki so 2 years ago it was 2 weeks to slow the spread! &amp;  Now? BIDEN’S Covid policy is “VAX THE WORLD”? U can’t be serious! Just be HONEST &amp; PROTECT  VULNERABLE &amp; everyone else live their lives! NOW FAUCCI SAYS “I AM SCIENCE”? &amp; Biden keeps him? This is MADNESS! #BEHONEST!","4ec01c9dbc693497",""
"27","731301629316743168","1466108743251333121","@jrpsaki kids don’t spread COVID &amp; THEY TYPICALLY HAVE NO SYMPTOMS! Yes some very unhealthy kids r vulnerable BUT MANDATES? This should be called a SHOT, NOT A VACCINE! Biden admin hurting country W THIS RHETORIC! U r DIVIDING the country for a virus that MOST SURVIVE! #ENOUGH!","4ec01c9dbc693497",""
"28","1140035031206965248","1466125576373260297","THE RIGHT WING HAD A MASSIVE AUTHORITARIAN FREAK-OUT OVER BIDEN VACCINE MANDATES SAYING GOVERNMENT HAS NO RIGHT TO TELL PEOPLE WHAT TO DO WITH THEIR BODIES -YET THESE HYPOCRITICAL FUCKERS SUPPORT ANTI-ABORTION. THIS IS THE GRAND SLAM OF HYPOCRISY!  THIS PARTY IS HEADED FOR DEATH!","b76db10a4d307c60","Love history and political science"
"29","3099726090","1466154806108569603","@POTUS Imagine a president that ignores 16.88% inflation, total confusion at best Covid communications, soaring continued education and medical costs, and continues to ignore what SpaceX and Tesla are doing for the US because of his UAW masters! 90's policy over progress!","1879ace9e02ace61","Independent voter, proud father, excited about the future of EV's & the commercial space race! I'm pro choice and own guns, shocking I know!!"
"30","790804105035780096","1466153609310134297","@burgsey2 @MarcScottEmery My friends father passed away last year from heart disease. He was dealing with if for several years and his heart finally gave out. The Drs said that he died of heart failure but 2 days later they said he died of Covid. He did not have Covid as he was tested weekly for it.","a3d770a00f15bcb1","Liars can figure but figures don’t lie"
"31","4790717117","1466140245678829575","@peppgrad @emily_estewart @RepSwalwell He's not spreading disinformation regarding Covid or Vaccines...","dd9c503d6c35364b","Married. Being a mom and a mommom to 5 grandchildren. Love Family, Travel, Animals, Art, and Music. No DM's"
"32","228664391","1466138470238363654","@TendaiChirau This is in response to @edmnangagwa’s primitive mandates on Covid-19. Who in their right mind would want to fly into Zimbabwe and then be quarantined for 14 days having produced negative test results?","ec5febdaca1534b0","Citizens Coalition for Change Activist | Decent Human Being | Human Rights & Pro Democracy Activist. #BeholdTheNew #RegisterToVoteZW"
"33","314342532","1466135466533703691","146.6 million.

How many can say they know what this number is?

It's the CDC's current estimate of the number of COVID infections in the United States.

How many can say they've seen this number talked about? By Media? By the White House? By Doc Fauci?

Any wonders why?","02a67e042018b506","Sports with Attitude...Brandi on Steroids is back. Yes, that's right. My goofy little column is back. Now with its own Radio & TV stations. Are you ready World?"
"34","1165481911529234432","1466172092945215489","#covidQhris @GovChrisSununu sure did a great job, ""we will be prepared for the surge"". Record number of hospital covid patients. 9 new deaths. Over 1000 new cases.  All the time, fighting vaccine mandates. Blood on his hands. #nhpolitics","226b21641df42460","Retired radio engineer. Avid Democrat and volunteer for @Joebiden. Lifelong fan, and owner of @packers Fan of @friarsmbb. Determined to fight my cancer."
"35","25411640","1466155636744458244","@BrianKempGA Oh please Georgia s are still dying from Covid and most of that was on you. We needed a mask mandate but you played politics and people died.","7142eb97ae21e839","Photographer, artist, writer, dragon. Obsessed Atlanta Falcons fan!!"
"36","1392229564915625991","1466186999619063809","@FoxNews Dr Fauci created the Covid 19 virus and why on earth does he believes he's God he's a murderer and a scammer and why don't Joe Biden fire him I know why he turned our back to America because of his own jealousy and Joe Biden needs to be impeached first then Dr Fauci arested too!.","acdffb6c327c83ad","look into my eyes and tell me what you see"
"37","171368848","1466184793981427717","@JOHNCARDELLA2 @RonGonz2021 @POTUS We always have been, &amp; it's only in recent years that people started to believe the gov owes them something. Look at all the people who after Covid, decided they didn't want to go back to work.","e0060cda70f5f341","Christian, wife, mother, grandmother, daughter, dreamer. It never hurts to dream. Trump supporter. MAGA. Drain the swamp."
"38","160246973","1466182054069125128","As a proud Democrat, who has disagreed with @CharlieBakerMA at times, I respect the dedication &amp; work ethic both he &amp; @KarynPolito have given to our Commonwealth, particularly during COVID. I look forward to further work in 2022, but today I want to thank him for his friendship.","67b98f17fdcf20be","MA State Representative, 3rd Suffolk District, Boston's North End, Chinatown, South End, Bay Village, Beacon Hill. House Chair of Ways & Means"
"39","2841329687","1466176478706421760","The Biden administration is making efforts to fight the pandemic, the republicans are fighting those efforts then blaming Biden for not getting it under control, already.

“Maybe you shouldn’t get vaccinated…also it’s Biden’s fault you got covid.”

And their base buys it.","3b77caf94bfc81fe","3 real dudes (Jermey, Rick & “Malloy”) with southern roots, liberal sensibilities & a love for family. We invite anyone that wants to chat/debate on our shows."
"40","1053026839759921153","1466173843949641732","@boris3324 @GregAbbott_TX Let you ask you this, do you really think any responsible head of a hospital will put nurses that are not vaccinated taking care of those with Covid?","095534ad3107e0e6",""
"41","404298740","1466203043058311171","Just a reminder that all of our COVID numbers are up, I keep hearing about people closer to me that are positive, and schools are still running at full capacity with nothing but masks enacted for safety. This isn’t safe. This is scary. #vted @GovPhilScott @danfrench #dobetter","9aa25269f04766ab","she/her. Wear a mask. I am a 7-12 School Library Media Specialist and I love it! I love books, all things geeky, trivia, and the Oxford comma. Wear a mask."
"42","329445792","1466203022690861063","@dunekacke @JimJones2020 @DinadesalvoA @AsaHutchinson @ADHPIO The governor is not responsible for my health, your health, or anyone else's. 

My health is my responsibility. Kinda why I busted my ass to get off insulin after covid nearly killed me. Now I have an actual immune system.","208f4f6ad65bb7c9","Friend of Jimmy K. 
Hog Twitter aficionado.
Hubby, dad, son. Camping guru. 
RTs are not necessarily endorsements."
"43","1157269946620973057","1466201352183312389","@laurenboebert Do you feel the same way about the people at the border? Or the students killed in Michigan yesterday? Or the people dying of COVID because people like you push anti-mask/anti-vax politics?

No?

Than STFU.","d49a48f3c233112c","Socialist. Recovering Evangelical. Gender fluid, pronouns fluctuate but they/them always work. ActuallyAutistic $AliceWonderMisc"
"44","23031338","1466226827110850562","@TheFirstonTV @AB05541771 As long as the hypocrisy in Biden's Administration Covide19 policies are obviously political as illegals being transported across US no testing required, no vaccinations, no masks; there will be no full compliance by citizens to his Covid-19 policies.","7f7d58e5229c6b6c",""
"45","3318223826","1466217456012341253","Was the covid virus a planned act by fauci and dems and China to ruin trumps presidency?","3df4f427b5a60fea","love my wife and my life!!!!"
"46","25377589","1466216428688711680","NYT: “President Biden will extend until mid-March a requirement that travelers wear masks on airplanes, trains and buses and at airports and transit stations, a person familiar with the decision said Wednesday night.”  #coronavirus #MaskUp","3b77caf94bfc81fe","Los Angeles poet since 1997. Sporadic podcaster—REVIEWS AND OTHERWISE now on Spotify, Apple and Google."
"47","1329257698815324163","1466213352103895045","The Biden administration is insane this COVID-19 is not a virus of the unvaccinated which only includes 20% of the population who are immune because a bowl ready had an asshole what the hell is wrong with our country wake up people","00f95304572ae51c",""
"48","2681048384","1466212980316536834","@fred_guttenberg @ivyjofreeman Unless its from Covid. In that case the GOP has done everything possible to cause more covid deaths. #DeathCult","10de09f288b1665c","Financial Consultant, race horse owner and breeder, Republican before MAGA, soon to be author, loved by the best man in the world. Go Dodgers!"
"49","1379043004464254978","1466207280680947713","@rbrbotbot @gtconway3d That is why we can’t get rid of Covid.  Far too many people who think they have no public responsibility.  If you shoot someone you are normally arrested.  Kill people by spreading Covid and it’s your right—go figure!","a5457fd8ca260f1b","Retired teacher, quilter"
"50","824719234659975172","1466243932522749955","@mikepompeo @POTUS @VP @ABC @CBS @NBCNews @CNN @CNBC @MSNBC @FoxNews  @RandPaul @Jim_Jordan Pres Biden: when are u going to tell China &amp; the world the US isn’t participating in their olympics because they created COVID-19 &amp; spread it to the world, &amp; for their treatment of Uyghurs &amp; others?","050c276f7bcbb37e",""
"51","37818824","1466229604536832002","@htxgopfinance @GregAbbott_TX ⬆️ A fallacious and frankly laughable assertion.

The GOP is playing politics with public health in the hopes of being able to use Covid as an election issue. Anybody that isn’t a dupe or a wing nut can see this.","1148c4a01a9636d4","Ex-Wall Street, former libertarian (I grew up), finance/data nerd, Big Tech middle manager, aspiring chef, Husky & Longhorn."
"52","20708129","1466267925451403266","Best birthday in a while - @KamalaHarris is our veep, excellent takeout, and a Broadway show (on tv). Yes, I’m old(er). Hopeful next year COVID will be behind us.","300bcc6e23a88361","Professional marketer. Still with her. Amateur chef. Xbox fangirl. All opinions are my own and do not reflect those of my employer."
"53","3421339079","1466261280667406336","@GOP You jackasses don't care about COVID-19, if you did you would with Biden instead of against him. Your anti-mask, anti-vax tactics aren't helping anyone.","6e276f099bcab5b5","Texan in the great white north(snow reference) of Ohio. Morning host WYSU. Food, politics, media, dogs and whatever's next. The opinions are absolutely my own."
"54","747596372954603520","1466258017347936256","I compare : 
the 1930’s “Reefer Madness” to the 2020’s “Covid Madness” 

History, many decades from now will laugh at us because of these Silly ass mandates, masks and restrictions Etc. 

Especially Flip Flop Dr. Fauci and Jackass Prez Joe Biden.","96aa2c5d434bc4d7",""
"55","1340935098472927232","1466292901084745728","1. Okay!  Twitter followers and future followers. If/when the SCOTUS overturns Roe v Wade and Republicans want to stop the economy over vaccine mandates that save lives. Let's show them.","ebdd9f30d3abfc43","Teacher. Married Gay man 🌈#resistor Proud Union Member #BLM #LGTQ  #StopAsianHate.
Graduate from 3 Universities Degrees in English, Theology, and Film.🇺🇦"
"56","34350419","1466362087979077632","New:

Today Pres. Biden will announce a range of actions to limit COVID + Omicron spread;

- Mask mandate extends to Mid-March

- Int’l travelers flying to the U.S. must test negative w/in one day of departure (was 3)

- No post-arrival testing/quarantining required

@CBSNews","01fbe706f872cb32","@cbsnews anchor + national correspondent 🛩 catch me weds/thurs @ 12p et on the cbs news stream • fmr @cnn • @ucla alum • 💪🏽 • move • report • repeat"
"57","1338420565934268416","1466353606978936834","@MarshaBlackburn 17,054 COVID deaths in Tennesee. 
I don't believe you.","a0b47ebc53eb0e63","#vagabond #adventuremom #teetotaler #nomad #beautylover #wanderess #storyteller #communityorganizer"
"58","859134194","1466419149157109768","@Jim_Jordan Two friends of mine sick with covid and in the hospital now for weeks — one in ICU and on a ventilator — would, if they could speak, disagree with you.
You are a disgraceful and dangerous, purposefully ignorant person.
Shame on you, for so many reasons.","18723789f00c54fe","ShyExtrovert—JoyJunkie—BornYesterday - - - writing, doodling, trying not to wobble😳"
"59","18155248","1466412647897714693","TMW your elderly (&gt;70) patient tells you that the hospital gave them Covid (they were swabbed upon admission to the ER for SoB) and asks “Is this a Biden hospital?” while refusing to wear their telemetry and nasal cannula despite the need for both. A&amp;Ox4 too 🤦🏼‍♀️🤦🏼‍♀️ #MyFriday","0e2242eb8691df96","#vegasborn #vgk #hsk #halloween #horror #goniners #popculture #concerts #themeparks #nurselife #FTTB #LTBU #WoW #nhl #ForTheHorde She/Her"
"60","14425872","1466399985830871042","I’ve had two cousins about my age recover from Covid and later get pneumonia months after recovery. One was pre-vaccine case and the other was vaccinated. Are other people experiencing this? #COVID19","42e46bc3663a4b5f",""
"61","1357783289839329281","1466429712452968449","Spectrum news LA what the hell is with you people putting people on the air telling us to trust the Biden administration’s when it comes to the COVID 19 virus and the way they are handling it. They Lie or don’t you get it ?","3b77caf94bfc81fe","Retired from the Waveguide business and just relaxing through life."
"62","42680864","1466428355465682952","@NYCTSubway Thanks ^KB  and just to let you know that the @TSA mask mandate will be extended until March due to the new COVID-19 variant @POTUS confirmed so everyone including @NYPDTransit has to do their part","01a9a39529b27f36","Future journalist. Born in Bx NY. Always on know. Twits & RTs rep own opinion. IF YOU DON'T LIKE IT, DEAL WITH IT 🇵🇷 🏳️‍🌈. Fact checker. CashApp/Venmo"
"63","1104764574","1466424932167045122","@mwebster1971 @TraderDyke @WhiteHouse Webby, Have you read — The Premonition — Michael Lewis’s latest, amazing research and mind-blower on COVID-19, our first Pandemic Plan (PP) ordered up by George Bush, Dr. Charity Dean and a bunch of doctors known as the Wolverines (including Dr. Carter Mecher, one of the, ... ,","3d533362cdab8107",""
"64","26990725","1466443797521383424","@Bullix1 @Wenabee1 @MarshaBlackburn Commiecrats can't stand the truth. Covid cases have risen since #SlowJoe took over. The higher the vaccine rate the more cases of covid. Continued excuses to mail in votes &amp; steal more elections. No reasonable treatment for covid. What happened to ""right to try act?"" #LGB","3448f4f82d2187bc","Conservative, Dog lover. RC Irish roots. Demand accountability for Brian Terry & Benghazi. Stop swamp commies! #KAG #MAGA #Trump. We will survive!"
"65","730103476911509504","1466442240469966863","Biden's vaccine mandate is now final. As companies have already been implementing, it is proving to be unwise, unlawful, and massively destructive to our communities. Check out our latest brief outlining why and the false premises that it is built on","4ec01c9dbc693497","maga proud"
"66","29110005","1466440565210456068","@claudiatenney @lavern_spicer Or Biden will put USA citizens  with Covid or unvaccinated in camps, but still keep the southern border wide open for illegals to spread throughout USA.   Anyone crossing border should be tested &amp; vaccinated. @TuckerCarlson @IngrahamAngle @marklevinshow @seanhannity @newsmax","7142eb97ae21e839","John 5:35 FBV  John was like a brightly-burning light, and you were willing to enjoy his light for a while."
"67","2954128843","1466462058107580419","@Jim_Jordan So the three quarters of a million who have died of Covid were not ""real"" Americans?  The pandemic is still causing deaths, particularly in rural areas. We could all be done with Covid if you would just promote vaccination instead.","aa509e938179ea44","lawyer,
educator,
outdoors &
animal lover,
Democrat,
🌊🌊🌊 🌈🌈🌈
Vote Blue,
Georgetown Law,
JHU, U of MD
(no DM's please)"
"68","1140841576588926976","1466458106800398339","@SpeakerPelosi @POTUS @SenSchumer 
Prediction
Summer of 2022.
Studies will show U delayed a safer more effective #vaccine for big pharma payola.
Those who suffer will be the voice of change. Short term payoff, long-term losses. Expedite @Novavax 
Your future is at stake. #Omicron","3912e7cd4cf62c39","Writer - Technology - Fantasy - Science Fiction - Penname - #WritingCommunity - #amwriting - Hufflepuff - Browncoat"
"69","588703942","1466482572020568064","Biden announcing the following: 
-At home Rapid Tests will be FREE.
-#CDC to re-evaluate school plans with upcoming clusters which could force more schools into temporary remote
- Deploying more national guard troops to hospitals to help with overcapacity. 
#coronavirus #Omnicron","01fa7dbf73290a3b","Communication Graduate (WNE). Political, Business, News, and Sports Junkie. Fellow Aspie. Opinions/comments are Mine."
"70","923221560504156161","1466481971757043715","@DemocracyDeb @RepSwalwell You do realize those vaccinated carry 4 x’s the viral load of those who contract Covid and get natural immunity? In other words by scientific proof, the vaccinated are the ones spreading virus.                                                      The supreme ignorance of the left","9d4c71b7937a3a90","A God loving man who loves his family unequivocally. I’m the owner of SGA, a passionate owner and provider of Sports Analysis and Statistics."
"71","496234139","1466481869189533699","President Biden announces a new #COVID19 winter plan in the United States. It includes:

- expanding booster campaigns for all eligible adults (times/locations)
- hundreds of new family vaccination locations 
- making at-home Covid tests more accessible &amp; covered under insurance","94965b2c45386f87","Press Secretary for MPLS Mayor Jacob Frey | Former Award-Winning TV News Journalist | @Mizzou School of Journalism | @GiGis_Playhouse Advocate | Minnesota Gal"
"72","827632392","1466479899192004616","@cspan @SenMikeLee Senator you are comparing apples to oranges. It’s not immoral to mandate Covid vaccine. It’s to protect us all. What I do or not do impacts the rest of my community. Vaccines are already mandated for students to go to school. Polio measles mumps etc. Covid vaccine is no different","483f653fcdc595c0","Sp. Ed. Educator/Health Aide & I’m a parent of children of Special Needs. Also Grandma of 5. I enjoy baking & Gardening."
"73","40111303","1466479722813034497","So it seems @POTUS’s Covid winter plan is to just ask even harder of those who are refusing to get vaccinated to get vaccinated while the GOP bends him over w/ a threat of a government shutdown if there are more mandates or lockdowns. So I guess we’re just f**ked this winter.","e9b2c8beb5442ec5","Stand W/ 🇺🇦 • Get Vaxxed • he/him 🏳‍🌈 • (screen)Writer • 3D World Explorer • THC Friendly • May the Force be with you & 🖖 live long and prosper."
"74","4498301351","1466478828524560389","Biden announcing what we should have been doing for awhile, like Europe, free at home covid tests!!!","01fbe706f872cb32","✨I pushed the button. 1/26/2018 & 8/21/22 ✨"
"75","1084886232684023808","1466478574186213377","@RubenGallego I watched them do this on TV. I seem to recall the Melania was the only one wearing a mask. Was this because she has tested positive for Covid too?","1c69a67ad480e1b1","Retired Texas teacher"
"76","2789202031","1466476815334191114","@Myberns1 Hmmm. Colin Kaepernick, Dr. Fauci, my dad, Stacy Abrams in Georgia, Theta Gruenberg and the lady in Florida who wouldn't stop publishing accurate Covid data until the governor had state troopers arrest her. #FreedomOfSpeech #NobelPrize","3cd4c18d3615bbc9","Vaxxed ex-Army (05 Delta). Pro-equality Dem, class clown & disabled. Worked journalism 17 years; marketing for two. I charge to proofread but I'm very goo."
"77","124474591","1466468117492731911","@Jim_Jordan In your “Real America” 1,200 die each day from Covid, even though there is a vaccine that is highly effective against serious illness, let alone death, and yet, in your “Real America”, you want to fight the vaccine and let Covid kill “Real Americans”. You are a POS.","3df0e3eb1e91170b","Flyfisherman in search of hops and fresh air, freedom fighter, and purveyor of liquid enjoyment...let the IBU's roll!"
"78","2505355129","1466499567789096962","@scottpasmoretv @POTUS I’ve seen people get vaccinated after being ill from Covid.Problem is the virus wears down you immune system and your body run’s low on T-cells. So they get sick again and die, while disbeliever’s say the vaccine doesn’t work.T-cells will attack the SARS2 before it becomes Covid.","a612c69b44b2e5da","🎼 Musician, Animator, Digital Media Productions. I make video and audio creations for film & TV."
"79","15250896","1466494983897112576","@franks_3111 @KristinaRevay @BillKristol “Biden's announcement will also detail new steps to increase Covid testing, including the news that private insurers will be required to reimburse the costs of at-home tests.. community sites like health centers and rural clinics will offer free at-home tests..”","b49b3053b5c25bf5","Engineer. MBA. Photographer.- Marathoner. Triathlete. Ironman 70.3.- Travel. Food. Tech. Sports.- ENG, ESP, CAT, FRA.- Non, je ne regrette rien.- 🏠 CO 🇺🇲"
"80","16368708","1466491642874146816","#VaccineMandate - @SenMikeLee  - so you want COVID &amp; deaths related to COVID to continue?","5c937363480a2c19","Retired Marine and unabashed liberal. True national security depends on education, health care, jobs, civil rights, income equality and a clean environment."
"81","14425872","1466489766489346059","You know what’s good for the economy? Fewer people getting sick and dying from #Covid_19 and having #healthcare","42e46bc3663a4b5f",""
"82","809076691461095424","1466487779077107720","The increase in coronavirus cases from Thanksgiving improperly combined with omicron fears on top of a chaotic legislative month and Biden approval numbers being in the can is going to mean insufferable hot takes FOR THE REST OF THE YEAR PLEASE LET ME OFF THIS RIDE!","011add077f4d2da3","brooklyn’s best kept secret | once called somewhat attractive"
"83","1283359081","1466514236444749824","“In Florida — where Gov. Ron DeSantis has gone to court to lighten mask restrictions and fight vaccine mandates — COVID-19 accounts for a higher percentage of law enforcement deaths, more than 85 percent of the total fatalities.”💔","01fbe706f872cb32","Mom. Wife. Animal lover. Public education advocate. Former member of Congress. Personal account. Views expressed are my own."
"84","1917788594","1466512532982611973","@ChuckCallesto @mtucker505 Please share this far &amp; wide! Hundreds of thousands of covid patients DIED because of Biden Administration, CDC, FDA &amp; media. For those who were impacted, I send my deepest sympathy to you and your families. Stand up NOW &amp; say NO to political &amp; media-controlled Health choices","1010ecfa7d3a40f8","Retired historian, family mediator, MAGA, Here for TRUMP!"
"85","859134194","1466505968070635536","@Jim_Jordan Craig died. An hour ago. Covid. Covid is not done with us.💔","18723789f00c54fe","ShyExtrovert—JoyJunkie—BornYesterday - - - writing, doodling, trying not to wobble😳"
"86","1310171945065947136","1466521788771352585","@itsJeffTiedrich @Jim_Jordan Are you sure it's Covid they're dying from?  I've had many friends who have had it and they're fine.","fc1420984e845d25",""
"87","152882506","1466536589702492161","@HouseCommerce @RepLarryBucshon Are opiates also coming through the southern border? Nope, prescribed by doctors. And they’re 70% of overdose deaths in the US. Though the CDC reported that, and given your Covid response I doubt you’ll believe them.","ad815dfe8c34a012","BLM. Altruist, drinker, progressive, Army vet. Time to see some of this freedom I’ve been ‘fighting’ for. He/him. 🇺🇦"
"88","1350130284226699265","1466533031028543491","@POTUS How have you not got covid being unmasked in public and no social distancing from family or friends?","4ead8537112abb01","Just a guy and his fluffy dog... finding our place in the world. 911 dispatcher by day, home baker by night. 🇺🇸🐘🐶☀️☘️🇮🇹🚴🏼‍♂️🏋🏻 TRUTH SOCIAL @jadadio"
"89","136561003","1466532249591947270","@gmh8899 @AndyLeeParker1 @SenSanders Not to mention the bipartisan infrastructure deal sets back into motion the 36 billion cut to Medicaire that was only halted by the FDA in emergency response to covid","d1871b0189c27a21","End the rein of Deep State/Corporate Media Kingmakers. Kill profit incentive from life saving services. End Poverty world wide, and find love daily until I die."
"90","2477738557","1466530220668817411",".@LouisianaGov will hold a media briefing Friday morning on Louisiana's response to COVID-19, including an update on the Omicron variant","fbcefe96d630085b","Morning Reporter • WVLA/ WGMB • Opinions are my own • He/him"
