"","author_id","id_str","text","geo","description"
"582","4724997223","1521869041874337792","@ems_1021 @laurenboebert Oh boy, cue the bleeding heart conservatives. The same ones who were like ""well yeah but your grandma was old anyway"" or ""that guy had diabetes"" when the issue was covid. 🙄","5c2b5e46ab891f07","(he/him) Lover of life, liberty and prog rock.
Political AF.
Does not have a set of arbitrary rules about when he will/won't block you."
"583","1318946942852935681","1521868596644921345","@Vicente8101 @Loveczark @bryanhimself Do you, deep in your soul, think he’s wrong about Zelensky? Not taking Putin’s main fault, of course. And he explained about the Coronavirus statement. It was a miserable choice of words I agree but it’s not like he was celebrating the virus nor the deaths caused by it.","01fbe706f872cb32","sapatênis de vinil, bolsinha baguete, luvinha de pelica, você não me esquece"
"584","267635200","1521865976655998983","I just realized that @VP Harris did not wear a mask yesterday. She’s still within the initial 10 days after having COVID and stated she would wear a mask around others at all times. #hypocrites #superspreaders","c84cc6061e2af8da","Mom. Writer. Artist. Misanthrope. Political Commentator. Closet Idealist. Newest projects 👇🏻"
"585","1043573809704517632","1521865874587717633","@ChuckGrassley Masks don't hurt people Covid does.","4ec01c9dbc693497",""
"586","347614263","1521836300223062017","@DesireeMeronC @mb2569 @RRB005 @JDVance1 There was a scabies outbreak in a nursing home prior to Covid. The residents were treated with Hydroxy chloroquine, while the staff wasn't. None of the residents got Covid but the staff did. That was a natural example. Look it up instead of ignoring facts.","a307591cd0413588","Smart, helpful, respectful, critical thinker, w/common sense who can debate factually, home-schooling mother of 2 unfortunately residing in NYS"
"587","758732638416887809","1521909152326602757","@SpeakerPelosi But yet vaccine mandates, mask mandates, and school, church and business closures didn’t take away Americans rights???  What a dingbat!","9f41b6d5269c908b","We are the Real Team, established and best friends since in 1968 and still going strong. Giant fan for life."
"588","1513168546850873345","1521890999219412994","@KamalaHarris Like your mask mandate or your vaccine?","e0060cda70f5f341","I believe and support what is right! Mother of 3 and a Supervisor in the Permian Basin Oil fields. Drill baby Drill"
"589","1102059134776692736","1521887468550766593","@KamalaHarris You’re vaccine mandates and mask mandates were an assault on freedom eat shit dirt bag","00edde1d2ec0a4d4",""
"590","822872659147030530","1521887051058135043","@VP @POTUS @PressSec  how dare they mandate a vaccine, how dare they tell us we have to put that in our body how dare they.. you see the hypocrisy yet??","2638b201ce9c6b59",""
"591","61344502","1521956632736899073","@GOP Helping vulnerable mothers by ending the child tax credit? Not supporting BBB which had numerous provisions which would help? Raising the maternal mortality rate? Promoting sanctity of life by promoting Covid disinformation? Hypocrites. #GOPLiesAboutEverything #KeepAbortionLegal","a612c69b44b2e5da",""
"592","14209544","1521956093810909186","@MikeT05733998 @MicheleMBradley @JanetDu54444963 @VP The military would not have allowed people to skip a vaccination for a disease that was currently a pandemic, because doing so would potentially be catastrophic to their ability to do the mission. Best believe the polio vaccine was mandatory.","0774aa7280ccd221","He/They. Pansexual. Professionally full of shit. Co-host of @level7accesspod. April Blanchard / Entropy on @moonharborcast Dishonorables."
"593","745540429","1521929162021392392","A major chunk of Washington D.C.’s reporting corps is testing positive for Covid because of the White House Correspondents’ Dinner, even though they were ~all boosted &amp; tested negative prior to dinner.

Now they also know that vaccine passports &amp; testing requirements don’t work.","01a9a39529b27f36","Art dealer, publisher, New Yorker | likes & retweets ≠ endorsements | @EliKleinGallery"
"594","107775296","1521992463644348417","Antony Blinken tests positive for COVID-19. #USSecretaryofState","0138153149b79c7f","Dad, Business Owner, Christian, and not a liberal. I try to help another human being everyday."
"595","1459568591469264899","1521975839058972677","Beings Senator Blinken(Blinky) tested The COVID-19 positive for doing Biden's job overseas,I believe everyone should daily test for 3-7 days everyday just to keep up with Science","734825d1bfe33a28","The Child of Life/Humanitarian Prophetess/Rheemer"
"596","171368848","1522027671433191424","@MostlyMature @ASAP__LARRY @casew9610 @SebGorka But it has definitely helped some who've had covid. As has hydroxychloroquin. But the left just couldn't take tge right talking about it. I live in TX.,&amp; there is a doc in Dallas who would prescribe hydroxy to her patients who had Covid if they wanted to try it. She had patients","e0060cda70f5f341","Christian, wife, mother, grandmother, daughter, dreamer. It never hurts to dream. Trump supporter. MAGA. Drain the swamp."
"597","329859245","1522184422208028672","@CNN @NewDay really needs to educate more on economy and inflation. Much like @Sen_JoeManchin pretending he saved us from inflation coming from supply, COVID and war.  However, he's to blame for disapproval! @potus gave a plan BBB that paid for itself and helped us thru this.","db928fb47a6c40ca",""
"598","575075043","1522164390518267904","@MandateMasksNY @BPHACaucus @CatalinaCruzNY But is everyone wearing a mask? Of course everyone here can get COVID and pass it to their friends, family and everyone in the community","00c39537733fa112",""
"599","19342653","1522063039800889344","So the GOP/Q literally got into fights b/c they didn't want the govt to impose on them wearing a freakin MASK during COVID but ending a 50-year law to prevent a woman from deciding on whether or not to abort before it is deemed a person &amp; it came by thru rape or incest is OK.","f227fd9a20f20e9d","Livin large in Southern Callie!!!"
"600","40131434","1522230976079962112","@Elex_Michaelson @GavinNewsom It’s amazing how much @TheDemocrats think Americans have forgotten.  Afghanistan, Covid, economy, borders, WWIII, @JoeBiden corruption, etc etc etc 🤡","095534ad3107e0e6","Buy the ticket, take the ride. - Hunter S. Thompson"
"601","20724439","1522230661368598528","The majority of 1 million COVID death happened during Biden presidency","6a0a3474d8c5113c","1.taxi driver el paso texas 5am to 5pm 915 345 3765
2. Author of Spanish Isla: A Romance With Life
3. Independent Internet Writer"
"602","4362623953","1522227553632591872","Maybe if Democrats hadn’t further destroyed our economy, gone COVID crazy, and drew Russia into invading Ukraine I would have more time to worry about the abortion issue but instead I’ll be ignoring that part of the Republican platform and voting for them this year.","0a0de7bd49ef942d","I will break out of every box you put me in"
"603","2204228545","1522191389794185216","@DannieP79582345 @RepLeeZeldin Right. So the next COVID variant can spread through our military, debilitating and possibly killing them. Brilliant strategy.","8cd2e7740a60fd93","Husband to awesome wife, father of 2 wonderful girls and a kitty, pediatric optometrist, Past President NY State Optometric Assoc. Love astronomy & woodworking"
"604","367295287","1522286285263720448","@21gunpodcast @rcollyer99 @LALewman Stimulus helped people to stay afloat. Oil and inflation was in decline until the Putin invasion.  China's zero covid policy is impacting the supply chain again.  This is a world problem.  Plus corporations are flush with money so let's tax them more.","524a787bb5e9427e","I am an American🌊🌊🌊
Valley Forge, Pa.  
Is a place where a war was won without a battle ever being fought yet there were casualties."
"605","1237393871908171781","1522283132942262272","I just had to go pick my 6 year old granddaughter at school, because she was running a fever. We gave her one of the free Covid test @POTUS sent us, which was negative. Thank you, President Biden, for ALL you do!😎🥰🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊😘🌊🌊🌊🌊🌊🌊","3b98b02fba3f9753","I believe we are all born winners. Active activist. United we stand, divided we fall! Vote blue to save our democracy! #UniteBlue #VoteBlue🗽🌊🌊🌊🌊🌊🌊🌊🌊🌊"
"606","3246930361","1522341473831817219","@Jim_Jordan What about the million lives that have been taken from us (like my 10 yo daughter) or the countless others suffering from Long covid or the countless that are immunocompromised?","6e0ed207f0c2d36b","Stay on track or get off the train.-Nicole 
*any opinions I share are my own*"
"607","1435682373790732288","1522406026976317442","@GOPChairwoman Yes, it is. Why?  We know it’s not the fault of Biden or the Democrats, so who?  It has to be someone’s fault. Maybe if the Cheeto-dusted guy did not have a man-crush on Putin?  Maybe if the GOP had not helped over 1 million citizens die from COVID?","b49dacd1097b492f","Older than dirt and middle of the road."
"608","1231590638","1522393269291917313","@washingtonpost Guests at the White House Correspondents Dinner were just celebrating the delusional end to worrying about covid, free of their masks and without good ventilation. Like when people learn to stop worrying about the bomb. But just like covid, nuclear war remains a real possibility.","ec212eb1116b92e2","Project Management Professional PMP® Certified Scrum Master CSM® Scrum Master Certified SMC™ MBA Finance CE Civil Engineering–Projects in 18 states 29 countries"
"609","757273818054340608","1522393121442643969","@hoppyschools I didn’t know that. You turn on the news and it’s CRT and shootings and Putin and inflation and Rowe vs Wade overturned and recession and Covid and a misinformation czar and and I try to get good info. Who knows?","2638b201ce9c6b59","#Trump2024,#NRA member, ALS Warrior since 2010, Grandson of 33 Revolutionary War Patriots, SCV, #NWTF, #RollTide ! 🇺🇸🇬🇧🇨🇦🇮🇪🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿"
"610","52158849","1522499983882211328","@GQMagazine @Shut_downAmazon Come on @Shut_downAmazon  we are the boots on the ground not executives!!!  Fight on!!!!!! Come on Chris!!!!  @LindseyGrahamSC  you should be fighting for the folks who got you through covid,  I can't stand it, stand up for the people","00ab941b685334e3","Our most vulnerable have been historically on the menu. They need a table. Join me. Expert & Activist on the Mental Health  ΔΣΘ ❤
#Fundtherapists $tammyrochelle"
"611","585892918","1522481822223024135","@NBCNews Remember, @VP45  @Mike_Pence's lack of Covid-19 leadership contributed to 1,000,000 Americans'  deaths through denials, deceit and dysfunction. @Pontifex @ELCA @Presbyterian @UMChurch @iamepiscopalian @BaptistPress @AmerMedicalAssn @ANANursingWorld 
That's Pro-Life?","1010ecfa7d3a40f8","News & History Junkie. Animal Lover. Small Business Owner. Realtor/Broker. Neighborhood Volunteer."
"612","2358136523","1522456400496152576","@packattack82 @Mad_as_heII @laurenboebert 2 different issues
 
Vaccine mandates was necessary for public safety
It is a normal pandemic protocol worldwide 

Abortion is not a public safety issue 
It is just a personal decision for any woman

Huge difference","88a21205dd4728ea",""
"613","1513042577016164353","1522422813470113794","@joncoopertweets #joncoopertweets Well, Jon, those rascals are still there because the devil is determined to get his due. Evil doesn't take naps, or go on 2-week vacations Q: What do MAGATS &amp; Coronavirus et al (+ variants) have in common? A: They're relentless. Mask up,me boyos &amp; lady-ohs! ☠️","6d716125b43cb735","62 yrs US Army veteran(7yr) BA Modern Languages Knox College, heartland N. America. Cosmopolitan. Love, poetry, walking, music, lit, art, woodcraft 🇺🇦🇬🇧🇺🇲"
"614","178016817","1522584935130963973","The polls nowadays are based on celebrity. They have nothing to do with job performance. 
@POTUS has had to clean up the biggest mess in US history. This mess is still wreaking havoc worldwide. 
He cant coddle the democrats, clean up the criminal covid mess, fight Ukraine, run","7f7d58e5229c6b6c","Grammatically incorrect. Buttons human. wannabe waterman. will follow back."
"615","1955214108","1522559252371496960","@Mike_Pence Tell us about the GOP right to life for the high risk people identified during Covid?  What policy did the GOP put into place to protect those lives?  Consistency matters in  policy. Actions speak louder than words.  Tell us what the GOP did during Covid?  Inject disinfectant?","7f7d58e5229c6b6c","How do you know your vote is properly counted? Can you read a bar code? Can the software used to program ballots be inspected for malicious code?"
"616","511026754","1522556396138549251","U.S. unemployment rate remains steady at 3.6 percent. 428k jobs added in April. This is a very solid 💪 labor market in the US. Downside on workforce participation possibly due to COVID aversión and a savings cushion. Uncertainty about wage inflation due to supply side.","01a9a39529b27f36","Managing Director Investments AIF®, FIDELITY INSTITUTIONAL Advisor Council Member serving professionals, entrepreneurs and families since 2002; Cornell P'19"
"617","2384589829","1522617901378719744","True American Progress &amp; Recovery. President @JoeBiden, VP @KamalaHarris, and @HouseDemocrats have historic, strong and unbeatable economic numbers:

- 8.3 million jobs created
- Unemployment down to 3.6%
- Covid no longer controls us. 
- National debt decrease by 1.5Trillion","a592bd6ceb1319f7",""
"618","821044262817001472","1522601098019807235","@MarshaBlackburn Unbelievable! Those who voted for Joe will quickly dismiss this information and say it was because of…Covid or Russia invaded Ukraine. The real reason? Democrats have no clue how to run the economy or the government in general.","a84b808ce3f11719",""
"619","72951714","1522665123554414594","@ChuckGrassley You know how you could show your appreciation for nurses? Encourage mitigation efforts and the COVID-19 vaccine on a regular basis. Instead you celebrate when a judge recently struck down the mask mandate and you want to ban masks for young students. That’s pro life? 🙄","1c67f9d9cbae7f69","All Tweets represent my personal views."
"620","36409600","1522651021360652295","@EdwardJ64819408 @mazemoore vaccine takers and the un vaccinated

It's called tribalization

This use of psychological ways to turn us against each other is evil indeed

People finally woke up when they realized the un vaxed could get covid-19 and Passover 19 along","a3d770a00f15bcb1","first half of lif
 ballroom dance instructor for Arthur Murray dance Studios
second half professional photographer. "
"621","16478261","1522714866716483584","@donwill94062871 @RandyAMeyer @kjgillenwater @GovKemp 1. Healthcare mandates were FEDERAL. 
2. There were NO STATE mask mandates!!
3. Crime is a city and county issue!
4. You wanted drop boxes? They were used by Democrats to CHEAT!! We had drop boxes because of Covid. Once Covid was gone, boxes were removed.","7142eb97ae21e839","Freelance writer; Published in WaPo; Duke Univ GT Journal; Family Fun; Weekly Reader, etc. Co-author Play, Think & Grow, Abingdon Press.          BS, UGA 1978"
"622","1346922674531008512","1522707399580082176","@NYCMayor @NYCMayorsOffice why wait for the next level of Covid before you reinstate mask and vaccine mandate?   Do it before we are all sick again.  Not everyone has a tickle in throat type Covid","00c55f041e27dc51","pro LEO, mom, grandma to twins"
"623","1257759875213516812","1522694948440592385","@miguelsabat @TaichouMilk @chilcote_v @JoeBiden Vaccines developed had nothing to do with his attempt at a catchy label or any aid he claimed to give.  His offspring profiteered of of crucial PPT equipment and selectively gave to only people he liked.  He denied Covid because he valued his precious economy over human life.","a80d3803a636a10f","Undergrad major in philosophy, former world class 5K runner (13:23), PhD in comparative physiology with a minor in neuroscience. Vaccinated and boosted."
"624","1587143948","1522689268123983873","Governor Steve ""Spicy"" Sisolak plans to end Nevada's state of emergency related to covid-19 on May 20th 🌶️","5c2b5e46ab891f07","Interesting, strange & useful stuff from the Vegas Valley — DTLV to Henderson to The Strip to the desert ♠️ LasVegasLocally@gmail.com"
"625","905235168968839168","1522743613867782144","@JoeBiden I want to see if these people are being fed properly and treated properly by the Geneva the convention rules since there is a new outbreak of Covid mask must be supplied by Russia. All American prisoners can have a red Cross person administer American boosters.","99da29473eb4f79a","Artist Designer, Acting, Story Creator"
"626","1010444858647982080","1522844266493480960","@NYTScience @eholmes2003 @CIA @theranos @FBIGov @NSAGov @DHSgov @MI6Gov @Europol @INTERPOL_HQ @washingtonpost @guardian @nytimes @nhk @ChinaDaily @DeptofDefense @NewOrientalEdu Already being sued? Oh MY Jeez, that’s crazy fast

@neuralink 
@IBM 
@IBMWatson 

Let ME…, COVID-19? HIV?

Maybe it’s already been not necessary I have to go back to China locally investigating the Plague Inc.

Ain’t I cool enough, H.S.U. Co. Ltd. - Harmony, Shinra…, Umbrella?","ecb63eb9d9d83b31","H.2 Post:

"
"627","2617776859","1522819462725922816","@w_terrence “Ban abortion, ban trans people, ban words, ban kneeling during the national anthem, ban books, ban masks, ban vaccine mandates, ban history, ban science, ban math, ban cartoons… TO PROTECT OUR CHILDREN!”

What about guns?

“Banning guns won’t solve anything.”","3b77caf94bfc81fe","I am hilarious and you will quote everything I say. ***My opinions & thoughts are that of my own so just saying; Han shot first***"
"628","1192385852","1522795544078426112","@VP We across the globe, have all had such a struggle over the last 2 plus years with COVID. This Administration &amp; most of us still work hard in steps to recover.  We have come far &amp; have a way to go. We will get there. Part of this will be momentary inflation as employment &amp; supply","632eeebc87aecd57","Woman and Mother. Professional. Masters in Law student. M.A.P.. Pet owner. News, outdoors, piano, Netflix. My site. No Trolls. (we, she,her)"
"629","512752670","1522781176016121857","@John61926629 @WhatDoI96887709 @ZachPWong @POTUS That’s only partially true. Yes, ppl died from Covid-related complications. Covid was the “straw that broke the camels back” kind of situation. With all other comorbidities managed, Covid was the deal breaker causing the death. Nobody got played.","946ccd22e1c9cda1","Building the future by seeing the past. It's not just a house, it's a lifestyle."
"630","1332071162487189505","1522772172464435200","@gtconway3d @MarkTEsper Is anyone surprised? He wanted us to drink bleach for COVID, take malaria and horse medication… I can’t believe he didn’t bomb the US!!","dd3b100831dd1763",""
"631","247954539","1522938833008041984","@hcjharley @michaeljburry @AMCbiggums I'm so so far from always right. Especially because the fed has always been there to stop the bleeding. Now everything that brought us off the Covid-19 lows is gone. Stimulus, zero interest, corporate bond buying, cheap oil, cheap food, easy credit... all evaporated. Reset time.","005e3661711a29a9",""
"632","1395940743265533955","1522916440709509121","@BlueBir02760565 @JohnM53093509 @AmandaLarreni We had low gas prices because people were dying of his virus, nobody was working or traveling. Low gas prices were only during COVID.Putin had him in his pocket and hadn’t started the war YET.ISIS  was still going strong - we just weren’t aware. Diplomacy ONLY with NK/no one else","6ffcf3b0b904bbcb","Liberal, proud mother, Christian, resister, teacher, Biden supporter. Don’t DM, I don’t answer back. Repeat , DO NOT DM. I’m not being rude."
"633","745540429","1522915951326507011","Fauci claimed “that those who were returning to their normal lives…were irresponsible” &amp; Fauci criticized the White House Correspondents’ Dinner as a sign we’re not taking Covid seriously.

Fauci’s position on Covid continues to align with radicalized extremists on the far left.","01a9a39529b27f36","Art dealer, publisher, New Yorker | likes & retweets ≠ endorsements | @EliKleinGallery"
"634","585892918","1522887802622558208","@thehill Ask any U.S. doctor or nurse close to COVID-19 treatment how pro-life @VP45  @Mike_Pence really is.... Denial. Deceit. Dysfunction. Death. @Pontifex @USCCB @CatholicNewsSvc @cnalive @CatholicTV @BaptistPress @prolifecampaign","1010ecfa7d3a40f8","News & History Junkie. Animal Lover. Small Business Owner. Realtor/Broker. Neighborhood Volunteer."
"635","745540429","1522947082314993664","If Democrats had their way we would be living with indefinite Covid restrictions. The NY Times is reporting that a senior Biden administration official says they might try to “revive mask mandates” this year. There’s just no way we can ensure freedom without voting Democrats out.","01a9a39529b27f36","Art dealer, publisher, New Yorker | likes & retweets ≠ endorsements | @EliKleinGallery"
"636","316013835","1523010688939175936","@nytimes Has anyone considered that @POTUS is the person that spread #COVID19 at the #WHCD2022?

#patientzero #Biden #coronavirus","1284aa5bc6580fce","All opinions expressed here are for my amusement, if you don't like them, I really don't care!"
"637","21676491","1523132017482735616","@DonaldJTrumpJr 2 years ago we got a deadly virus. And Corona -19 too","2da132a7bfebfc0c",""
"638","1323728197","1523099111028932608","@Richard43188688 @PoDManga @mattgaetz @the &gt; 40% increase in non Covid death from 2020 to 2021.

You keep stating this over and over, but it's bogus.","07b9307419f9363f","Unabashed liberal.  Ally.  He/him. 
Former lead dev for Disease Staging & Medical Episode Grouper (MEG), at MedStat, IBM Watson Health et al.
#Resist #Persist"
"639","1501639705816969220","1523252863778136065","@BBCWorld Dahm, all the money waisted and folks killed. And the Taliban still setting rules. No mask , COVID does not effect them ????","e0060cda70f5f341","Brown american.  I am delexic as a messed up typewriter. love to fish. cut gemstones and married 45 yrs. about.if you are a serious person don't stop here."
"640","1501639705816969220","1523251374816841728","@POTUS COVID deaths + not being elgable for unemployment after 1 1/2 yrs + jobs lost to inflation and rising cost. What's that number??","e0060cda70f5f341","Brown american.  I am delexic as a messed up typewriter. love to fish. cut gemstones and married 45 yrs. about.if you are a serious person don't stop here."
"641","585892918","1523202894933151745","@SteveSchmidtSES @Mike_Pence How about Mike ""How Dare You?"" Pence's leadership of the @WhiteHouse COVID-19 response? Denials. Deceit. Dysfunction. Death. @AmerMedicalAssn @ANANursingWorld","1010ecfa7d3a40f8","News & History Junkie. Animal Lover. Small Business Owner. Realtor/Broker. Neighborhood Volunteer."
"642","1469953578357903361","1523338115997265920","@POTUS45 @VP did they use my eyes or ears at all during COVID-19 to cure one person? How can they still kidnap us daily by our ears and eyes with a bone marrow transplant? How do I file lawsuits on this and what should I do if this continues to happen to me or Wyatt","8173485c72e78ca5",""
"643","367295287","1523334559194099712","@HillarysMeds @Sobrienegritepe @RedBugImages @DineshDSouza China is beginning to implode with their ""zero covid policy.""  Right-wing authoritarian regimes aren't flexible.  America is despite what you think.","524a787bb5e9427e","I am an American🌊🌊🌊
Valley Forge, Pa.  
Is a place where a war was won without a battle ever being fought yet there were casualties."
"644","31307961","1523300302924906496","@Cooper11116838 @CDRINCHEF1 @washingtonpost How said Biden and Harris told people to mistrust the vaccines on campaign trail. How sad they ""missed"" Delta. How sad that every death after July 1 2021 avoidable but Biden is as bad w covid as economy, foreign policy and not being devisive. Loser!","c3f37afa9efcf94b","A site about the good life in Circle C, where the best of Austin reside."
"645","1482368599255924736","1523362483192225793","@VP You're missing many members, who had their income and life's work ripped from them, because they didn't want to be experimented on, with the shot that doesn't even prevent
Covid! Your admin has decimated our military. 😡 You had no right!","9e707549d852ee6d","Football Fan, Election 'Skeptic'  Pureblood Nurse Lauranon..🤫 Spikeless and Intact DNA YHWH 
On fire for Yahshua Elohim 🔥❤️✝️"
"646","2617776859","1523356166683648002","@bobcatmamabear @RockAppleWood @autocorrect2_0 @Logicmanx @JeremyDBoreing “Ban abortion, ban trans people, ban words, ban kneeling during the national anthem, ban books, ban masks, ban vaccine mandates, ban history, ban science, ban math, ban cartoons… TO PROTECT OUR CHILDREN!”

What about guns?

“Banning guns won’t solve anything.”","3b77caf94bfc81fe","I am hilarious and you will quote everything I say. ***My opinions & thoughts are that of my own so just saying; Han shot first***"
"647","1383272101","1523452322960986112","Then Wednesday I have the person who is in her job today @AshishKJha46 to discuss what’s happening with COVID right now. And what the White House plan is on every topic: waves, kids, boosters, legal fights, long COVID &amp; other questions you send my way.","3134f9d2892d2685","Fr Biden/Obama Admins. Host of @inthebubblepod & author best-selling book “Preventable. Find me on Postnews aslavitt."
"648","794204631886925824","1523431221904089088","@StephenKing That’s right. Oil &amp; Gas Corporatations &amp; meat &amp; other food company’s &amp; other suppliers have gouged us since the beginning of Covid epidemic in 2020, they became richer &amp; we became poorer. Stop blaming President Biden, he’s trying to put out the fires &amp; bring us back to Balance.","ebdd9f30d3abfc43","Concerned Grandma, love our Country, Democrat, Artist, jewelry maker, interested in different Cultures, Blessed with many friends, want to see us all be United"
"649","1455400851217043456","1523558324788023296","@JoJoFromJerz (CONT) he managed to create an excellent economy, with the highest African-American employment rate in history. He employed more women and minorities than Barak Obama. He pushed production of needed medical equipment for Covid, sending an Army hospital ship to NYC and (NEXT)","0006c18b448ad428","Retired after 35 years of federal employment, VP of Local 3610 of AFGE, singer, cat lover, servant of Jesus"
"650","3247078187","1523480621372547072","@POTUS Oh really !  Call the Moms who lost their jobs because of vaccine mandates,  Call the Moms who lost their sons because of your debacle of a withdrawal in Afghanistan,  Call the Moms who worked hard to help pay off their children's college loans, Call the Moms who didn't kill baby","43545465269e5d09","Nurse Practitioner, FORMER Democrat, NY, married to Vietnam Vet🇺🇸 & NYFD retired, 😇🇺🇸❤TRUMP again in 2024, 2020 stolen, NO DMs please ,Stay UNWOKE"
"651","3729287715","1523667505977651201","So some conservatives held their noses and voted for the criminal and repulsive tfg and now they will get their reward: the overturning of Roe v Wade.

 How many innocent lives were lost to COVID because of his pathetic and dishonest response to the pandemic?

Their morality?","4ec01c9dbc693497","Lifetime Dem. Seeker of truth #resist#Blue No Matter Who... Antifa all the way!"
"652","1912273170","1523721176786161666","@Dogfart2024 @TheRickWilson Inflation bad, yes. Biden's fault, NO. 
There are huge world changes caused by covid and loss if 15 million people. rethugs see covid as no problem. Currently, china economy is being hit worse than ours. Then republican backed russian war in ukraine. Biden fighting inflation.","d84a2837f4d13599",""
"653","2825211861","1523705849486602240","The Republicans don't want to give covid money for this fall because they'd rather have us all sick and pissed off hoping for the blame on Biden in November,,
People need to start looking with a wider lens all the things they're doing to sabotage us the people.","bc3a38d3d5999b4b","BLM, Democrat, BIDEN WON, Advocate for Voting Rights,, CIVIL RIGHTS MATTER,,Facts
Matter.. Owned by a Boxer dog. 🚫 TROLLS=BLOCK
🚫 BITCOIN"
"654","551445776","1523700834571194369","@jecowperthwaite @dtheavenger @OleGelo5 Your breaking point (Covid) is not the same for everyone. Trumps racism, sexism, ignorance, attempt to overthrow the govt, hiring white supremacist, lawsuits, arrogance, etc. weren't breaking points for WW. My comment is not about YOU, directly.","ab2f2fac83aa388d","MD✈️CA*Travel Nut*Progressive
Artist Manager/CEO/Consulant
🎶🎶Hip-hop Rap RnB Soul"
"655","760232346968883200","1523765146979831808","@GOPChairwoman If the covid  pandemic was handed appropriately at its onset, and not denied, the us would be in alot better shape. But the idiot in charge wanted to save the economy by not shutting down the country and were still paying for his idiocy","6ffcf3b0b904bbcb","Just an American , once we act as one people they lose the power .divide et impera- no more. ##IndictTrump #Resist #FuckRacism #Resistance"
"656","241682176","1523751680935833602","Republicans have insisted any emergency Covid spending include an amendment vote keeping in place pandemic-era border restrictions.

If lawmakers agree to move aid packages for Ukraine and Covid separately, it could allow the former to get to President Biden's desk more easily.","bc3a38d3d5999b4b","@BGOV Congress reporter. @PressClubDC member. @NationalJournal/@TheEagleOnline alum. zcohen@bloombergindustry.com "
"657","1422588083858395140","1523805374947594241","@853OKG1 @darksecretplace I’m particularly tired of “Pundents” over exaggerating the threats from everything. Covid-19, Global warming/climate change, Systemic Racism. Even Polical Opponents. Putin will use their fear to impair The West from acting against him. Like sending in supplies or expanding NATO","36ac79e68ace76e4","Military Veteran, Proud Father of Two Sons & A Anti-Communist Patriot"
"658","1434258372753248256","1523802729243713536","@JackPosobiec @DrOz Amen Wendy ,I am not getting the C-19 vaccine either. The last news I've heard about the Covid-19 virus was that there are more vaccinated people catching this virus ,than the people whom are not vaccinated! 😁","5d463c4d4793224a","God, Family,Friends America, ,Our Military, Guns  
Love ,kindness ,Honesty ,Loyalty Is What I was raised on ,and 
I Hate a Liar ! Myah (yorkie)
#repubican"
"659","1499960660301684737","1523792648649150464","@NBSaphierMD @VP @GovKathyHochul @AmbassadorRice The  Chinese COVID  VIRUS is NOT going away.  We have to learn to live with it.","4a5bc070c16f39cf","I'm a great listener."
"660","19466529","1523781431654109185","@AmandaLarreni Obamacare gave millions health care. She got us money during Covid and vaccines and protects the working class. What planet are you from.","140800566259f12f","Tjmedia LLC"
"661","6355882","1523769822349168640","@mtsw Crushing inflation caused largely due to COVID mitigation Biden/Dems supported and promised would only be good for the economy in the long run.","00c39537733fa112","🇺🇸🏳️‍🌈 Bronx-born, Queens-raised son of a Brooklyn dad & Manhattan mom who met in Staten Island. RE, Writer, AvGeek, Europhile, NYer, I warned y’all"
"662","16983823","1523832983513403393","@joncoopertweets For whatever reason, I’m fully vaxxed (two shots, two boosters) and although I have been at work in retail during most of the pandemic, I have not been sick one day. If I ever had Covid, I was totally asymptomatic. I credit the vaccine for that.","bced47a0c99c71d0","Amateur genealogist, taphophile, used bookseller/buyer, recreational walker, catmommy! I’m so relieved about the midterms! Please #GetYourShot"
"663","271927117","1523824011892989952","@Jillie_Alexis @GOPLeader @AnthonySabatini Dan Crenshaw is a WEF Liberal and a NeverTrumper who voted to certify a Fraudulent Election #2000Mules

Sabatini voting record is outstanding.  And, while your fellow NeoCon GOP were passing Mask Mandates/Covid Restrictions in Florida...Sabatini was challenging them in court","55b4f9e5c516e0b6","Media Watchdog. 
Not Afraid To Call Out Your BS. 
Stop Touching Your Snot Diaper Mask.

@UCF Alum...

2017 #NationalChampions"
"664","745540429","1523844013341687809","Biden should give a speech admitting he was wrong about masks &amp; that they’re not going to prevent Covid. Every day his gross exaggeration of masks vs Covid looks worse. It was a huge, unnecessary mistake — a political miscalculation. It’s time to just tell the truth about masks.","01a9a39529b27f36","Art dealer, publisher, New Yorker | likes & retweets ≠ endorsements | @EliKleinGallery"
"665","1179804947736608773","1523841621875470336","@akhilcacharya @Fat_DTEA @DrewSav It probably sounds nuts to some folks on Twitter, but there are LOTS of people in PA who still don’t know about that incident. It just hasn’t been a big deal yet. 

Fetterman’s big worry is people who take their Gov. Tom Wolf COVID-lockdown anger out on him.","7583e05c6989c72a","Former News Producer in Florida, New York and Scranton/Wilkes-Barre/Hazleton, PA & President Biden’s 4th cousin, once-removed (I think)"
"666","782208748282675200","1523836978483154945","When members of the @GOP mention supply chains ask them about the Billions of Dollars in produce that was lost , left to rot  at the Southern Border under their Fellow Republican Greg Abbott .
Ask  about the horrendous response to the COVID-19 Pandemic by Republican President","67d92742f1ebf307","Father of 5 Awesome Adults.
Army Veteran
Retired 
MLB Fan:Tigers/Mets/Nats/O's
59Fifty - Read 
Marvel Legends 
Star Trek
progressives 
no dm please"
